web-scraper-order,web-scraper-start-url,products,products-href,enter,enter-href,image-src,features,specs
"1649630845-1158","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","",""
"1649630897-1530","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","","3.6 in"
"1649630845-1157","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","",""
"1649630845-1149","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","","Weight"
"1649630924-1724","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","ABS Plastic"
"1649630936-1868","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","","Variable Speed Trigger"
"1649630941-1908","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","","Nail Length"
"1649630921-1705","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","23 in"
"1649630930-1763","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","Press fitted head and shaft is one unit integrated with the motor",""
"1649630915-1658","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Dual Battery Wet/Dry Vacuum Motor Head (0921-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0921-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920_B.png?mw=520&mh=520&hash=13F544A14D0D42652951C2CD898CFAFD","77"" of Suction",""
"1649630944-1935","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Compact Pipe Threader w/ ONE-KEY™ Kit (2870-22) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2870-22","/-/media/Products/Power-Tools/Cordless/Threading/2870-22/2870-22_Kit.png?mw=520&mh=520&hash=E78E876750E03B0C78D6D3F6EEB21D93","","Motor Type"
"1649630861-1245","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","","5 Year Limited Warranty"
"1649630921-1688","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","Replacement Large Wet/Dry Vacuum High Efficiency Filter Model Number: 49-90-1978",""
"1649630873-1327","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 6 Gallon Wet/Dry Vacuum (0910-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0910-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0910-20_2.png?mw=520&mh=520&hash=46839C44F07D6B4BA179325E9618A7BC","POWERSTATE™  Brushless Motor and optimized components Outperforms 3.5 Peak HP Wet/Dry Vacuums, delivering more cleaning power than corded",""
"1649630894-1479","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","Pair with a vacuum that is turned on",""
"1649630894-1486","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","1 hr. 15 min. runtime with M12™  REDLITHIUM™  XC6.0 Battery Pack",""
"1649630851-1181","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Extension Wand (49-90-2007) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2007","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2007_1.png?mw=520&mh=520&hash=3722D85386539C1A6200D1AE74AD8DCC","","Product Specifications"
"1649630821-1008","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      Fleece Dust Bags (5PK) - 12 Gallon (49-90-1999) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1999","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1999_2.png?mw=520&mh=520&hash=6EF4AC1DEA93A08F165268CBECB6ECDA","Pull tab prevents dust from escaping during disposal",""
"1649630924-1723","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M12™ Mounting Fan (0820-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0820-20","/-/media/Products/Power-Tools/Cordless/Vacuums/0820/0820-20_2.png?mw=520&mh=520&hash=967100496648E883921808FBCFEF5A4E","","Material Composition"
"1649630921-1698","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 12 Gallon Dual-Battery Wet/Dry Vacuum Kit (0930-22HD) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0930-22HD","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0930-22HD_2.png?mw=520&mh=520&hash=607FDA76E2D708176F8147D3C69D74AC","","Length"
"1649630861-1255","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4-1/2"" / 5"" Variable Speed Braking Grinder, Paddle Switch No-Lock (2888-20) 4.8 out of 5 stars. 5 reviews  + Quick View","https://www.milwaukeetool.com/Products/2888-20","/-/media/Products/Power-Tools/Cordless/Grinders/2888/2888-20_1.png?mw=520&mh=520&hash=0105C5AE6BDBD15617F05A361B557290","","4.365 in"
"1649630936-1844","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 4' Concrete Pencil Vibrator (2910-20) 4.7 out of 5 stars. 6 reviews  + Quick View","https://www.milwaukeetool.com/Products/2910-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2910/2910-20_1.png?mw=520&mh=520&hash=F79241395A3F727488BE4474646CF2B3","Press fitted head and shaft is one unit integrated with the motor",""
"1649630903-1564","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","3/8” Cable Recommended for 1-1/2” – 3” Lines, 1/2” Cable Recommended for 3-4” Lines",""
"1649630894-1503","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","",""
"1649630854-1204","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      AIR-TIP™ 3-Piece Automotive Vacuum Tool Kit (49-90-2019A) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2019A","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2019A_2.png?mw=520&mh=520&hash=127F8FBF72A670A1B551A8D0BFAD741F","","Height"
"1649630830-1065","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Round Brush Tool (49-90-2001) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2001","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2001_2.png?mw=520&mh=520&hash=46C3CC5E19893FE819272100171F19F5","","6 in"
"1649630915-1656","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ Dual Battery Wet/Dry Vacuum Motor Head (0921-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0921-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920_B.png?mw=520&mh=520&hash=13F544A14D0D42652951C2CD898CFAFD","MAX RUN-TIME MODE delivers up to 49 minutes of continuous cleaning time and up to 1,600 ft2 of debris clean up per charge on a (2) HD12.0 Battery Packs",""
"1649630894-1497","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M12™ AIR-TIP™ Utility Nozzle (0980-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0980-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0980-20_2.png?mw=520&mh=520&hash=6F28E7D76C94C8D0F1AA8C37D54BEAD9","","Height"
"1649630903-1574","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18™ Drum Machine with 3/8"" Cable (2817A-21) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2817A-21","/-/media/Products/Power-Tools/Cordless/Drain-Cleaning/2817/2817A-21_Kit.png?mw=520&mh=520&hash=7C810B8955079805774FDC59F4853C19","","Tool Warranty"
"1649630891-1470","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      6.5 Peak HP Wet/Dry Vacuum Motor Head (0931-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0931-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0931-20_1.png?mw=520&mh=520&hash=DD408A7F2F5241885A1726ACF798990B","","Length"
"1649630930-1780","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","3.25 in"
"1649630879-1382","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ Wet/Dry Vacuum Motor Head (0911-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0911-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0911-20_1.png?mw=520&mh=520&hash=F081D42EC4835A5E425D2BB32DF8592D","","M18"
"1649630833-1084","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Dust Extraction Adaptor Kit (49-90-2000) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2000","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2000_1.png?mw=520&mh=520&hash=61AEEF24BD8DB500D49A90401B7A14DA","","Width"
"1649630941-1911","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 16 Gauge Angled Finish Nailer (2841) 4.5 out of 5 stars. 23 reviews  + Quick View","https://www.milwaukeetool.com/Products/2841-20","/-/media/Products/Power-Tools/Cordless/Nailers/2841/2841-20_1.png?mw=520&mh=520&hash=C8665AD2FA305F16E7106FD8A7C67DD7","","18V"
"1649630833-1075","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      2-1/2"" Dust Extraction Adaptor Kit (49-90-2000) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-2000","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-2000_1.png?mw=520&mh=520&hash=61AEEF24BD8DB500D49A90401B7A14DA","Power Tool Adapter clips into the Hose Clip Adapter and provides a friction fit to most power tool dust ports",""
"1649630906-1609","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      M18 FUEL™ 15mm Random Orbital Polisher (2684-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2684-20","/-/media/Products/Power-Tools/Cordless/Sanders-and-Polishers/2684/2684-20_1.png?mw=520&mh=520&hash=F70E9B6A815E6D1B3E29F3ECE5CBCA18","","17.26 in"
"1649630897-1510","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 1"" SDS Plus Rotary Hammer w/ ONE-KEY™ Dust Extractor Kit (2914-22DE) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/2914-22DE","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2914/2914-22DE_3.png?mw=520&mh=520&hash=EBB96CE96F84A1F6D3B61BE7230D938B","AVS Anti-Vibration System: Minimizes vibration for maximum comfort",""
"1649630845-1145","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","Coming Soon      1-7/8"" Dust Extraction Adaptor Kit (49-90-1980) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/49-90-1980","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/49-90-1980_1.png?mw=520&mh=520&hash=992AB12DB7EADE01355677389C49F7BD","Table Saw Adapter clips into the Hose Clip Adapter and provides a secure connection to 2-1/2” table saw dust ports",""
"1649630900-1537","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 Inflator (2848-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/2848-20","/-/media/Products/Power-Tools/Cordless/Vacuums-and-Fans/2848-20/2848-20_2.png?mw=520&mh=520&hash=93509500E1CFF444EFAA1D228962DFFC","PSI Memory Preset: Save Your Most Used PSI Rating With Up to 4 PSI Slots",""
"1649630930-1779","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 8' Concrete Pencil Vibrator (2911-20) 4.0 out of 5 stars. 2 reviews  + Quick View","https://www.milwaukeetool.com/Products/2911-20","/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2911/2911-20_1.png?mw=520&mh=520&hash=9DCB00033D066C546BA314AFF0288C33","","Width"
"1649630885-1421","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      Wet/Dry Vacuum Cart (0923-20) 0.0 out of 5 stars.   + Quick View","https://www.milwaukeetool.com/Products/0923-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0923-20_1.png?mw=520&mh=520&hash=330AABAD2FD0C4CD49227E7188DAA477","Accessory storage fits 1-7/8” and 2-1/2” MILWAUKEE® Accessories and AIR-TIP™ Trade Focused Vacuum Accessories",""
"1649630882-1387","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 9 Gallon Dual-Battery Wet/Dry Vacuum (0920-20) 5.0 out of 5 stars. 1 review  + Quick View","https://www.milwaukeetool.com/Products/0920-20","/-/media/Products/Power-Tools/Cordless/Vacuums/Vacuums/0920-20_2.png?mw=520&mh=520&hash=434544521625562EF305EE4DA7930140","Crush and twist resistant hose construction deliver up to 2X hose life",""
"1649630933-1834","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","",""
"1649630933-1805","https://www.milwaukeetool.com/","Products","https://www.milwaukeetool.com/Products","New      M18 FUEL™ 15 Gauge Finish Nailer (2839) 4.5 out of 5 stars. 70 reviews  + Quick View","https://www.milwaukeetool.com/Products/2839-20","/-/media/Products/Power-Tools/Cordless/Nailers/2839/2839-20_1.png?mw=520&mh=520&hash=0781A3D2BD374101838C17F32CD4BA79","POWERSTATE Brushless Motor delivers longer life and higher performance",""
